0.0,0.0,41.31431209737154,41.31959162706457,40.976036080787594,40.870796215789845,40.85328674986093,40.82311251838937,41.13978578228096,40.8848915128859,40.586414340622774,40.60755920910193,40.764236451474574,40.57709885070996,40.37236786321897,40.32365036080885,40.285385132984686,40.342620852667515,40.770368898836544,40.29919433602859,40.405136109915496,40.05811309892961,39.95330047667085,39.96564865122576,40.07186126711434,39.95847320614781,39.90009689335547,39.91893005424962,39.73999023481538,39.741035461619944,39.91183471679691,39.70034027102464,39.833671570508564,39.39450073251282,39.504985809424156,39.51982116718221,39.86695098925862,39.83774567053845,39.629104614257884,39.51375579986711,39.46512226879865,39.324150137464656,39.32186889672695,39.30234148882151,39.25024036416821,39.07535934740187,39.11911011634656,39.02378849049366,39.08954241074625,39.0625839311067,38.91704940836522,38.870143891143776,38.98822021701328,38.670532226611805,38.79471206669854,38.86502838253248,38.70772933976822,38.66173553503568,39.286441803117675,38.484939575583866,38.66851806640761,38.80323791503921,38.78580474886685,38.52462768557553,38.46462249786343,38.4212760925302,38.47724151654342,38.54332733155182,38.743312835705886,38.251018524550176,38.34191131592086,38.66776278223945,38.540275574279725,38.40076446550284,38.42968845957133,38.12800598145411,38.17475128179621,38.727928171687424,37.933868409494266,38.45101547241419,38.222640991547415,38.00764465363391,38.009773254456036,38.159614990342426,38.05694961566785,38.1294021606988,38.120487213235464,37.829414367871905,37.81226348880293,38.19721984921898,37.996467591378234,37.817985535053516,37.84582519531398,38.28713989285235,38.12530899063947,37.738037110401315,37.69362640395431,37.88922119234853,37.78771972691731,37.83190917972575,38.08176803589103,38.01630783092151,37.527320862468436,37.994102478393025,37.93402518011322,37.87015533450062,38.173004150399116,38.07874298156959,37.75845718424806,37.785232543948375,38.39387893854079,37.97116470369017,37.99386978151321,38.257980836488514,37.9820175173717,37.983825684197065,37.9569816589394,38.293563843154345,38.10977172880729,38.19967651367999,38.40718841556726,38.5772094732637,38.12218856899049,37.98960113526852,38.692710877237815,38.361610413396185,38.40379333496671,38.00845336916979,38.70115280158859,38.70464707303442,38.533180236930846,38.61584092650152,38.54916381836701,38.765396118292806,38.91824340838753,38.92200971528476,38.91917869081179,38.9911653620454,39.0259857273333,38.835174560738665,38.99038314838336,39.29254913347934,39.11300022474848,39.16113128640662,39.23524710172707,39.34442778621759,39.292378112870104,39.21614837650361,39.486923217811224,39.45167942846704,39.612430862395264,39.578407370499285,39.589717895281865,39.67404942224987,39.759376555184296,39.83603288634794,39.92971423332382,40.0851898826992,40.15377811819416,40.267391257015476,40.3020515848527,40.385276824780206,40.50686268551054,40.56718829702338,40.63340380002917,40.71905520206065,40.752372750877626,40.79883575922485,40.89575577603272,40.997276313254446,41.10355378024714,41.20052720369211,41.29245378043277,41.34927750614423,41.36951447177493,41.50017929960499,41.64225006500837,41.71919250861298,41.788211826370805,41.844745639076045,41.98749542789575,42.12949753881164,42.22541428878577,42.23862457779256,42.233181001256916,42.38907623418154,42.52927017584082,42.61829376454816,42.59762191842411,42.666648865668186,42.762580872257324,42.81406784120243,42.96305465901232,43.06978607656404,43.097713471855634,43.17053604226868,43.22756958068464,43.24697875998413,43.34552383506224,43.44153213620322,43.59736633549969,43.61713409566952,43.69197082633414,43.77126312362071,43.83694458097618,44.403572174034956,44.01125335863716,44.716012703475265,44.22618103135381,44.30308151365129,44.44263458414327,44.53163910081685,44.5955848711433,44.74817276269236,44.81005478156162,44.889556887270615,45.014080050014805,45.111602785448426,45.17655945037224,45.29933548169786,45.381038667644134,45.497280122718095,45.631507875509065,45.764045717572195,45.879955294168006,46.54979705828008,46.072120669148084,46.22011184964141,46.33439636511077,46.501853946045756,46.62419891686419,46.79214096435328,46.901546481925784,47.0540313756492,47.19670486795756,47.39796073157907,47.54870231765982,47.728966661868746,47.857544462075026,47.972263651435235,48.10093325381491,48.22074136291488,48.36157005552512,48.58352353709371,48.72411451700365,48.78270796636091,48.96260600071484,49.07750026804211,49.31445726786953,49.42694854737974,49.62856294317959,49.62179191935592,50.376785651607356,49.89082852169089,49.993202750539936,50.061321272114824,50.26437391794342,50.36153813472219,50.39783119587693,50.52430375753527,50.63790163317229,50.71496237199228,50.85211947591801,51.00115587114282,51.155307774708824,51.27776718243708,51.40803146552883,51.51369095378096,51.71563340371961,51.88485337685876,52.04073716646052,52.25498583588895,52.3808555871567,52.536800412739055,52.67703631970794,52.85466006589881,53.01741793554135,53.145923642477634,53.34445193085473,53.44409563656511,53.56110384418789,53.696636222626005,53.83843233172973,53.93310167208494,54.05748750379041,54.2041549847917,54.35193254549063,54.37007143339821,54.562362685838984,54.664760603567366,54.76317216449245,54.82859040859063,55.02040483557992,55.153556838966,55.2125015526748,55.216987648118874,56.3670578006592,55.42445377673597,55.51799396237858,55.54012302880514,55.660350839702645,55.767501869434035,56.8355407716939,55.94738773812816,55.94015507582631,56.00239567715991,56.170436899961885,56.214279214481635,56.31800464574881,56.35819629274698,56.397571596859855,56.47817996148407,56.642395047317066,56.795204189331535,56.81113054911432,56.8295364602048,56.91476823963768,56.96261598437477,57.06605531428605,57.21537782145434,57.26271440045976,57.4137611519271,57.43667985157527,57.484947214892,57.49591446860283,57.553085336268744,57.62726975299663,57.719272620567985,57.87419510470042,57.95755005352022,57.985778812831455,58.015853885467294,58.065013888907345,58.13208389616073,58.18950271903064,58.32499313596783,58.426704408655624,58.456344606494405,58.46293640323055,58.49439239670505,58.50546264837851,58.55596161081573,58.667747498958995,58.77109527692358,58.77233505369952,58.79148864879179,58.74720764341065,58.73059845187826,58.737060549208756,58.76343918100071,58.820514681482564,58.811176302735454,58.71856689540153,58.597213745141936,58.499103546254574,58.72206878697137,58.67638397281088,58.09027481115071,57.84543228265063,57.89638311508071,57.294629377554294,57.038778435573086,57.39830951705584,56.80036389588488,56.74650422246939,56.99215583815125,57.06827875123956,56.92900875824444,56.82891003020513,56.78470276790752,56.6342660750304,56.633525179667046,56.74008738353477,56.87116346131894,56.970597992515394,56.77075284002032,56.90060517414532,56.847591387702614,56.944812982196474,57.037914293383025,57.019222436684075,57.75656122048624,57.51545872063688,57.161282817678085,57.03950778888972,57.20201702160362,57.30622960289962,57.36349542517639,57.2156247433123,57.38792812018114,57.34859736003218,57.25357232240882,57.3098721420921,57.83760234200402,57.85120633826233,57.44935544642806,57.427889475248676,57.50708100841989,57.408029525099145,57.40951256770659,57.5067986660907,57.83357137479604,57.89538021703405,57.8571694395182,57.543355092048174,57.85793435151023,57.64112196212291,57.8257988678852,57.944195470763155,57.85478544352349,57.71437828414101,57.76223305934855,57.71601129328707,57.82289516335072,58.09169358977306,58.3915337657656,58.404383951391644,58.352509601380675,58.52734168731946,58.066520924157956,58.30136050894679,58.54382187597502,60.07467568990326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.13085134670495,56.11704171220051,55.67064867181668,55.42191370505135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.54415141581613,47.38800629822365,47.02393463184997,46.64661651302603,46.45129041603023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.97885806442397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.652587136591805,35.52250018101925,35.38501734663417,34.418793643184706,33.55976127104743,33.49222210057098,33.996727567560995,33.56585065973468,33.12931431969432,32.7100881448895,32.237009980785444,32.07383384776073,31.703712038471423,31.18146776962796,30.943229517791448,31.48476678305376,31.282278993544,30.87208051379737,30.653500160498584,30.326716906001757,30.18240861973728,30.03985535360843,30.392756341930003,30.483574702634368,30.298540300107234,30.25546451877345,30.176296045493988,30.055046370483,29.933494167578953,30.690153405298588,30.558483219838916,30.620751512916428,30.66826643235454,30.74925245736023,30.83286351302017,30.970071764928363,31.892771848339795,32.00729942566699,32.11416397248313,32.65512778999211,32.601699859088214,32.94841818433139,33.82537170576842,33.7227916848836,33.67605213657397,35.16745882836887,35.215743334893766,34.833837978402514,35.98073967289338,35.673039982115895,36.04070628424751,36.06377468405945,36.340591585847605,36.499420180525675,37.11866847882484,37.59064486381913,37.554142281921536,37.92030339698692,38.161174777340484,38.22766876783757,38.12182620749066,38.78289032097323,38.90282440799061,39.0181388865165,40.19429222345807,40.21050343785992,40.02764129647545,40.80930328372185,41.22671890394745,40.86011505267789,41.11275485427963,41.45065310455152,41.85747917381812,42.125137365562175,42.361705803054235,42.89080048345893,43.028106691877234,43.41935366761946,43.82201414196632,43.27809906133144,43.47637176520588,43.97086715917912,44.131183625627266,43.89365005555748,44.61980819790597,44.81494522251508,45.130744936851755,45.16117859297327,45.02207184067836,45.03385162578951,46.03170776533169,46.06308746524259,46.30199051310597,46.547271731286614,46.714408876781036,47.02861786084337,47.28808975851947,47.402572639952304,47.7469863996377,47.66908264328172,48.09624482707297,48.75899527883244,48.63174054573387,48.6534729019645,48.89893341204243,48.86340332653002,48.74019314837458,49.63702199366687,49.7131614181369,49.62298965569901,49.60202789373305,49.95870209097187,51.09246106895412,51.14437912645361,50.534778932127345,50.44675834220121,50.79940796086726,50.882781985269986,50.898212519004,50.88159181131352,50.928592682059175,50.86885473560844,51.24136734313714,51.43927765027695,51.729885104149496,51.95416259799326,51.8345489585028,51.899726878823564,52.05719380510451,52.05731201819401,52.20139746970881,52.334958431108696,52.43688606050412,52.470657421032065,52.71529081976607,52.83733467661097,53.050125236138655,53.286625028140804,53.39247171812421,53.48210558634732,53.68649700146478,53.72098945029128,53.73646207561787,53.794644511259364,53.867926313453,53.92186935881297,54.03058633750487,54.04370302109812,54.07608091555036,54.180660317382454,54.229891199350426,54.30364617543217,54.43784365826888,54.556378461175505,54.47206128413936,55.48381805432766,54.45067283907579,54.46136474633331,55.60140228280173,54.546471896361204,54.69789960608232,55.55767540155222,54.67478943264661,54.67073440857022,55.89531707766326,55.00615313534196,55.195304912350565,55.75407791149257,54.84457016548988,54.71352386649577,54.82902527158953,55.65935516623182,55.69525199618861,54.76428985794279,54.773170474934105,55.74038172488935,54.88486481048646,54.70632934792719,54.84502411065157,54.75571441956343,55.713775634985446,55.69763946533838,54.732399089056045,54.87470293973501,0.0,0.0,0.0,0.0,54.229294261897586,54.20368203198387,54.07475662752841,54.160971214695806,55.07592259254972,53.988510423887796,53.782966753074696,53.86615762885616,53.82087708051095,53.67790725883163,53.61164093338618,53.8163299643568,53.55654144504676,53.46225739905856,53.49555969418072,53.51705169818052,53.9681550544503,53.26164245612474,53.219730381261826,53.125644685287206,53.198459625276826,53.0979156530218,52.997947694718015,52.95315170613085,53.02095795427575,52.759174353459905,52.67461395855711,52.60691833757864,52.5723037751815,52.60587692440293,52.87611770916413,52.35144043310848,52.251201632530005,52.233772280441656,52.268100745320226,52.4625321047939,52.04526901810401,51.71145252998756,51.617385872575795,51.57972717456032,51.83249668814094,51.260261536970056,51.3487472597606,51.062873844602315,50.87714641937942,50.81816097582058,50.826362610314376,50.81023407243585,50.54420471776499,50.43452453669172,50.4412460342161,50.52207947004587,50.40077209801818,50.19877624824339,50.051574708657405,50.55715942672001,50.513732927549114,50.330509467522866,49.47903444168254,49.29206468153622,49.217380525452114,49.21124649200819,49.267307063968026,49.33424378085932,48.85205078369176,48.594734193511876,48.533798218806524,48.56151580894075,49.00747681768897,48.54421997435628,48.14873886342716,48.146259309247995,48.53722381914617,48.15007782660793,48.174324041218576,48.35417435091127,47.51107788177236,47.75708008053534,47.37541198830945,47.38882446664971,47.315929432977,47.23200226765519,47.097382442831986,47.42725173303434,46.554538730011835,46.56213760391748,46.479042054808154,46.47410583708838,46.43355614543177,46.296112062426204,45.9389038099984,45.780677797382296,46.022926333962204,46.059856446612876,45.509967805442905,45.477241975508484,45.33222078835248,45.21071669855763,45.2192770756711,45.05907167441013,44.90667992399792,44.844259884791676,44.62294142897176,44.52013492264972,44.5031193953759,44.38737676061903,44.32962573449585,44.33503424582662,44.037440434900205,43.88461680546488,43.8616285249446,43.827367449023015,43.78851026253569,43.791931485644824,43.56673182133037,43.43428999721386,43.83309961749977,43.18288263336364,43.09725005892836,43.070454808178766,43.006508829696706,42.9450536231723,42.8250013833957,42.746388107930905,42.72435035211531,42.691698166024274,42.502043410302285,42.26450623376614,42.0631509722222,42.04503752767183,42.010453303852145,41.6780980822027,41.47990163156194,41.351906891969215,41.27734058575479,41.17440465015637,41.06413685863765,40.8827326951382,40.84385719175819,40.767740443407256,40.744916631651115,40.638356202208634,40.509628874659,40.41334188528731,40.3805053861707,40.23848483459749,40.13897046826009,39.9753271243135,39.89102598380446,39.88432856689914,39.79416364270169,39.5756846148422,39.458203024690086,39.33540830609053,39.139096006971826,39.03025120470518,38.837041420791024,38.776836125828474,38.78732904737011,38.730610605895215,38.53512322099613,38.44698465802532,38.422409769770255,38.3753396319086,38.36587524772046,38.291561142481726,38.09183892513412,37.884453037263405,37.821346548618216,37.794155363260415,37.78916566708106,37.63813423085746,37.47742493385684,37.44456893281857,37.442062620238474,37.42340871032377,37.29138204377656,37.21389405712243,37.153526397983995,37.11613473611277,36.96203624003924,36.812904455622416,36.74072657298599,36.098831189653275,35.92966461616308,36.388202794437134,36.30312359433135,35.62358474805545,36.05604188122841,35.85655987583999,35.66317379197735,35.50728617802761,35.47166830071459,35.43005372892001,35.328376776772075,35.21749878320069,35.104000093017454,35.04133987469887,34.875087738504476,34.66706657445048,34.5918407441179,34.62337875367162,34.5407466888439,34.41995811534726,34.225872041090696,34.09620475982681,33.97936439806875,33.90839195494578,33.86970901637853,33.74643707470106,33.55817222941957,33.42122650478086,33.335409167982334,33.37106323407123,33.220184329465795,33.00422859611099,32.91545105378164,32.80584335693632,32.72431183175391,32.621698382107894,32.497774126044874,32.44095420976734,32.34396743846753,32.291303635162805,32.141605377615434,32.09407615679132,32.04777336121275,32.00755310079674,31.95833778469613,31.885713579007263,31.847753529368582,31.855707176263696,31.912157067789657,31.860021601784847,31.717725766146835,31.595726025929018,31.54793359198978,31.50685502609686,31.44855500879444,31.314497010955222,31.14611437635083,31.00489047565717,30.89476398208682,31.88527751511979,31.777530176691304,30.66124730043716,31.562850952170976,30.499828382582987,31.39254379402326,30.308473590343425,30.624444964010177,29.828655243740304,30.910726548739515,29.7638608462199,30.73174278517798,30.662573676725792,30.386289783562884,29.211259842121894,29.12404060363771,29.504631042635108,29.07127761853146,28.960823059084962,29.917438510450964,29.780027390255366,28.743104934885633,28.659767150879016,28.3415946960654,28.241674424714382,29.315536026153037,29.289030082147292,29.240981777008447,29.13718103850824,29.030889511825173,28.919051326618476,28.883158707081826,28.18260399703034,27.949291540883603,28.5986811375301,28.510588789138374,28.44255270172212,28.375557446496277,28.31308081375303,27.439028001095814,28.1971488351308,27.178806406527883,28.026903452735677,27.949614742031553,27.87119952663137,27.740471044833242,27.650085973435168,27.510138426585062,26.390430493594504,26.297607456694163,27.250056293751495,26.137306250130177,27.060904150146136,26.388389434767173,26.339262577530004,26.54758014176908,25.695169461895674,26.690704345862517,26.613309862314008,26.551750594965846,25.748989149708233,25.78647832444858,26.184923706286046,25.34988817531261,25.223823766801544,25.16156023786511,25.955462811762786,25.203594489729927,24.974983287179757,24.902832108381276,24.74853331014519,24.65375523676836,24.6341095373076,24.654825256623692,24.57702640841813,24.509021798353704,24.564048807064935,24.562557260869927,24.29378894693605,24.27182392347427,24.346492719447372,24.316603699561107,24.506801641199484,24.161308549448158,23.915264466880124,23.785892756805172,23.7792731907231,24.035930856729244,23.978132421826917,23.52748709802308,23.483999661237974,23.356174732947892,23.7033653988993,23.81387717952672,23.591232299807853,23.096937332988958,23.03723348242059,22.958372222812333,22.8032513424699,22.883361284748922,23.237653944838154,22.745675631307186,22.497970636970297,22.526132652069734,22.472385475711775,22.75398271405362,22.300924613513093,22.584645453307104,22.46288267235259,22.00076886781345,21.88006984860776,21.835294894660777,21.8027155275858,21.632557023131874,21.496921665607445,21.502000965751467,21.415096355035597,21.339336437286324,21.45408708572569,21.439034050440764,21.407827890934453,21.237060651889536,21.214780931640796,21.27798846229915,21.23702432505547,21.691720459971407,21.68012890208042,21.582244875707854,21.509750563896773,21.434521965525136,21.402542114307852,21.30956268517626,21.250520707502037,21.190547949649414,21.080326084532206,21.07078933715841,21.02757644668618,20.974704742665406,20.90300751933434,20.8673343660066,20.80525398256561,20.739138200584573,20.720251466733696,20.608669281315155,20.60857076954921,20.518748069186888,20.497562408549598,20.4487915050755,20.369865417782663,20.344558715944235,20.297643661586132,20.216584362481385,20.13021087658268,20.12020492555859,20.08827304989547,20.048280716072618,20.038534164696607,19.958543445655152,19.916336708491656,19.8722484364422,19.32432800913459,19.289585659274067,19.122307975354484,19.05913246479135,19.630087621039795,19.6044654851155,19.620784038698446,19.58273696934353,19.51983833314138,19.460128784180203,19.49443817162742,19.37865829558294,19.412467956901477,19.242589950574242,19.266056060914416,19.18152046230845,19.077819824726145,19.019161224608126,18.949449539251983,18.879814148086055,18.85600471520528,18.788854599366257,18.13959432980446,18.07577721198112,18.500698406532507,18.489934921667814,18.42543983526025,18.351892471702246,18.302411247454348,18.248339215916292,18.207259178177182,18.149925232017512,18.066501646507888,18.012457461067342,17.964089238354752,17.896331208409464,17.864444847421012,17.797282788785758,17.18300294260569,17.710841027125383,17.243880692067314,17.07945497109082,17.073822534797003,16.630476561745347,16.58041712847733,16.489269469614513,16.602669956063643,16.943848818768146,16.444286557543315,16.426091381809634,16.41827602294568,16.361355229395194,16.324645193950367,16.303704656242438,16.309784778782834,16.246017125097175,16.23519787942019,16.22636523522918,16.243280831855117,16.24777215053112,16.197623165504467,16.135366208589016,16.163468012088767,16.17169679964235,16.04441324245211,16.01983602293889,16.06542677984485,16.207559224803703,16.59712998961974,16.566283630660813,16.524390921412916,16.50534451063723,16.46420860853441,16.411773683300403,16.412494659948305,16.34768295563602,16.347493174837908,16.294784551896328,16.265312241151694,16.23459819717803,16.233897244830462,16.18623734338001,16.151091577960077,16.13406944604689,16.075026272887804,16.062119376431788,16.038641380432537,15.991678241961383,15.969232563404802,15.947421036696744,15.928505904940542,15.882980348629037,15.865636827352898,15.833801274292389,15.837379460429025,15.834648136656797,15.78640079523311,15.744178772081334,15.742965698242378,15.717708588015316,15.696634292968806,15.659559250031746,15.66703224208565,15.60447788262563,15.60038566647737,15.562778473084796,15.561290741129916,15.524764061371561,15.527086258341008,15.47549057050992,15.434652328584015,15.442489624316604,15.42331314138695,15.397008896233544,15.38150596641357,15.364514351058684,15.3872661591047,15.37757301372042,15.319253922014639,15.298254013269517,15.299442291476849,15.295091629538415,15.25823307087811,15.219291687176604,15.225309372119295,15.225640297396396,15.198217392345246,15.12344551137335,15.058637619366555,14.997177124232408,14.92166614615178,14.906982422526037,15.317599452127592,14.801046372182773,14.775516523999556,14.693183899572322,14.634840012320923,14.584320068721153,14.52370739013023,14.501567841284128,14.482370377314723,14.407350540799683,14.329133987740253,14.33077430787431,14.282268525135162,14.23559761049481,14.195275307293304,14.125415803868385,14.106317521068243,14.047537804076587,13.996446609702975,14.002644539095517,13.97588729941427,13.892488479792005,13.875957489101905,13.827978134314765,13.809196472902393,13.759111652892667,13.737551709597241,13.690497462960602,13.702900989984727,13.58542695500262,13.54541347495025,13.596723871728372,13.518142724336741,13.438723585046642,13.40902329377364,13.378488541778134,13.393447900563173,13.328275688612178,13.334295279027552,13.303092030580414,13.278980353823803,13.262121288863764,13.255864226487484,13.225065236082417,13.18236923221401,13.182662964136286,13.169408824627396,13.144887925313354,13.120333673630027,13.06541252445176,13.046468744937872,13.040274644441043,13.030209564328729,12.981309893030533,12.949264529071675,12.933131219876966,12.91920757300719,12.909811020557568,12.894115458912658,12.848966600507131,12.835529327827604,12.817365647030018,12.783465386097308,12.739433288847914,12.731365204597838,12.720876694497285,12.661105156299051
,
